intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
อนุสาวรีย์ประชาธิปไตย (ขาเข้าแยก),ราชดำเนินกลาง,0,3,0
อนุสาวสรีย์ประชาธิปไตย (ขาออก),ดินสอ,3,0,0
อนุสาวสรีย์ประชาธิปไตย (ขาออก),ราชดำเนินกลาง,3,0,0
อนุสาวสรีย์ประชาธิปไตย (ขาเข้า),ดินสอ,3,0,0
อนุสาวสรีย์ประชาธิปไตย (ขาเข้า),ราชดำเนินกลาง,3,0,0
อรุณอมรินทร์,สมเด็จพระปิ่นเกล้า,0,3,3
อรุณอมรินทร์,อรุณอมรินทร์,0,3,3
อรุณอมรินทร์ - วังเดิม,วังเดิม,0,0,6
อรุณอมรินทร์ - วังเดิม,อรุณอมรินทร์,0,0,3
อรุณอมรินทร์ - วังเดิม,อรุณอัมรินทร์ตัดใหม่,0,0,3
อรุณอมรินทร์ตัดใหม่,วังเดิม,0,3,0
อรุณอมรินทร์ตัดใหม่,อรุณอมรินทร์ตัดใหม่,0,3,0
อรุณอมรินทร์ตัดใหม่ - วังเดิม,มักกะสัน,0,3,0
อรุณอมรินทร์ตัดใหม่ - วังเดิม,ราชปรารภ,0,3,0
อรุณอมรินทร์ตัดใหม่ - วังเดิม,วังเดิม,0,3,0
อรุณอมรินทร์ตัดใหม่ - วังเดิม,อรุณอมรินทร์,0,3,0
อรุณอัมรินทร์,สมเด็จพระปิ่นเกล้า,3,0,3
อรุณอัมรินทร์,อรุณอัมรินทร์,3,0,3
อรุณอัมรินทร์ตัดใหม่ -วังเดิม,วังเดิม,3,0,0
อรุณอัมรินทร์ตัดใหม่ -วังเดิม,อรุณอัมรินทร์ตัดใหม่,3,0,0
อังรีดูนังต์,ทางเข้ากองบัญชาการ,0,0,3
อังรีดูนังต์,พระรามที่ 4,3,0,9
อังรีดูนังต์,พระรามที่4,0,3,0
อังรีดูนังต์,สุรวงศ์,3,3,9
อังรีดูนังต์,อังรีดูนังต์,3,3,9
อัษฎางค์ - พระยาศรี,พระยาศรี,0,3,0
อัษฎางค์ - พระยาศรี,อัษฎางค์,0,3,0
อัษฎางค์ - ราชบพิธ,อัษฎางค์,0,3,0
อาคาร American Standard,รัชดาภิเษก,0,3,0
อาคารสงเคราะห์กองทัพบก (บางซื่อ),ทางเข้า - ออกอาคารสงเคราะห์กองทัพบก,0,0,3
อาคารสงเคราะห์กองทัพบก (บางซื่อ),เทอดดำริ,0,0,3
อาคารสงเคราะห์กองทัพบก (เทอดดำริ),ทางเข้า - ออกอาคารสงเคราะห์กองทัพบก,0,0,3
อาคารสงเคราะห์กองทัพบก (เทอดดำริ),เทอดดำริ,0,0,3
อารีย์สัมพันธ์,ซอยอารีย์สัมพันธ์,3,0,0
อารีย์สัมพันธ์,พระรามที่ 6,3,0,3
อารีย์สัมพันธ์,อารีย์สัมพันธ์,0,0,3
อาร์ซีเอ,จตุรทิศ,0,0,3
อาร์ซีเอ,พระราม 9 ซอย 8,0,0,3
อำนวยสงคราม,พิชัย,3,0,0
อำนวยสงคราม,อำนวยสงคราม,3,0,0
อำนวยสงคราม - ร่วมจิตต์,ร่วมจิตต์,3,0,3
อำนวยสงคราม - ร่วมจิตต์,อำนวยสงคราม,3,0,3
อินทาบัจ 13 - เพชรเกษม 63,ซอยอินทาปัจ 13,3,0,0
อินทาบัจ 13 - เพชรเกษม 63,ซอยเพชรเกษม 63,3,0,0
อินทาปัจ 13 - เพชรเกษม 69,อินทาปัจ 13,0,0,3
อินทาปัจ 13 - เพชรเกษม 69,เพชรเกษม 69,0,0,3
อินทาปัจ 13 - เพชรเกษม 69,เลียบคลองภาษีเจริญฝั่งเหนือ,0,0,3
อิสรภาพ - อิสรภาพ 21,อิสรภาพ,0,0,3
อิสรภาพ - อิสรภาพ 21,อิสรภาพ 21,0,0,3
อิสรภาพ - อิสรภาพ 44 - วัดดงมูลเหล็ก,อิสรภาพ,0,0,3
อิสรภาพ - อิสรภาพ 44 - วัดดงมูลเหล็ก,อิสรภาพ 44,0,0,3
อิสรภาพ 42,อิสรภาพ,0,0,3
อิสรภาพ 42,อิสรภาพ 42,0,0,3
อุณากรรณ,อุณากรรณ,6,3,3
อุณากรรณ,เจริญกรุง,6,3,3
อุณากรรณ - ลงท่า,ลงท่า,0,3,0
อุณากรรณ - ลงท่า,ศิริพงษ์,0,3,0
อุณากรรณ - ลงท่า,อุณากรรณ,0,3,0
อุดมสุข,ซอยสุขุมวิท 103 (อุดมสุข),6,0,0
อุดมสุข,สุขุมวิท,6,3,6
อุดมสุข,สุขุมวิท 103,0,0,6
อุดมสุข,สุขุมวิท 103 (อุดมสุข),0,3,0
อุดมสุข 30 - 27,อุดมสุข,0,0,3
อุดมสุข 30 - 27,อุดมสุข 27,0,0,3
อุดมสุข 30 - 27,อุดมสุข 30,0,0,3
อุดมสุข 51,อุดมสุข,0,0,3
อุดมสุข 51,อุดมสุข 51,0,0,3
อุภัยเจษฎทิศ,ราชวิถี,0,3,0
อุภัยเจษฎทิศ,สวรรคโลก,0,3,0
อุภัยเจษฎอุทิศ,ราชวิถี,3,0,0
อุภัยเจษฎอุทิศ,สวรรคโลก,3,0,0
อุภัยเจษฎุทิศ,ราชวิถี,0,0,6
อุภัยเจษฎุทิศ,สวรรคโลก,0,0,6
อุรุพงษ์,พระรามที่ 6,3,3,9
อุรุพงษ์,เพชรบุรี,3,3,9
อุโมงค์กลับรถถนนพัฒนาการ,พัฒนาการ,0,0,3
อุโมงค์ดินแดง,ดินแดง,0,0,3
อุโมงค์ดินแดง,มุ่งหน้าประชาสงเคราะห์,0,0,3
อุโมงค์ดินแดง,อุโมงค์ดินแดง,0,0,3
อุโมงค์ถาวรธวัช,ถาวรธวัช,0,0,3
อุโมงค์ถาวรธวัช,ถาวรธัวช,0,0,3
อุโมงค์ท่าพระ,มุ่งหน้าแยกรัชดา-ราชพฤกษ์,0,0,3
อุโมงค์ท่าพระ,มุ่งหน้าแยกไฟฉาย,0,0,3
อุโมงค์บรมราชชนนี,มุ่งหน้าบางขุนนนท์,0,0,3
อุโมงค์บรมราชชนนี,มุ่งหน้าแยกบางพลัด,0,0,3
อุโมงค์บางพลัด,มุ่งหน้าพระราม 7,0,0,3
อุโมงค์บางพลัด,มุ่งหน้าแยกปิ่นเกล้า,0,0,3
อุโมงค์บางเขน,มุ่งหน้าสะพานใหม่,0,0,3
อุโมงค์บางเขน,มุ่งหน้าแยกเกษตร,0,0,3
อุโมงค์พหลโยธิน-ลาดปลาเค้า,มุ่งหน้าถนนประดิษฐ์มนูธรรม,0,0,3
อุโมงค์พหลโยธิน-ลาดปลาเค้า,มุ่งหน้าถนนพหลโยธิน,0,0,3
อุโมงค์รัชโยธิน,มุ่งหน้าถนนนวมินทร์,0,0,3
อุโมงค์รัชโยธิน,มุ่งหน้าแยกรัชวิภา,0,0,3
อุโมงค์รัชโยธิน,รัชดาภิเษก,0,0,3
อุโมงค์สุทธิสาร,มุ่งหน้าแยกรัชดา-ลาดพร้าว,0,0,3
อุโมงค์สุทธิสาร,มุ่งหน้าแยกห้วยขวาง,0,0,3
อุโมงค์สุทธิสาร,รัชดาภิเษก,0,0,3
อุโมงค์ห้วยขวาง,มุ่งหน้าแยกพระราม 9,0,0,3
อุโมงค์ห้วยขวาง,มุ่งหน้าแยกสุทธิสาร,0,0,3
อุโมงค์เกษตร,งามวงศ์วาน-ประเสริฐมนูกิจ,0,0,3
อุโมงค์เกษตร,มุ่งหน้าแยกพงษ์เพชร,0,0,3
อุโมงค์เกษตร,มุ่งหน้าแยกรัชโยธิน,0,0,3
อุโมงค์แยกศรีอุดม,มุ่งหน้าถนนบางนาตราด,0,0,3
อุโมงค์แยกศรีอุดม,มุ่งหน้าแยกสวนหลวง,0,0,3
อโศก,รัชดาภิเษก,3,6,0
อโศก,สุขุมวิท,3,6,0
อโศก,อโศก,3,6,0
อโศก-สุขุมวิท,รัชดาภิเษก,3,0,0
อโศก-สุขุมวิท,สุขุมวิท,3,0,0
อโศก-สุขุมวิท,อโศก,3,0,0
อโศกดินแดง - กำแพงเพชร 7,กำแพงเพชร 7,0,0,3
อโศกดินแดง - กำแพงเพชร 7,อโศกดินแดง,0,0,3
อโศกมนตรี,รัชดาภิเษก,0,0,9
อโศกมนตรี,สุขุมวิท,0,0,9
อโศกมนตรี,อโศก,0,0,6
อโศกมนตรี,อโศกมนตรี,0,0,3
อโศกเพชร,อโศก,3,3,6
อโศกเพชร,เพชรบุรี,3,3,6
อ่อนนุช,ซอยสุขุมวิท 77,3,0,0
อ่อนนุช,ซอยส่วนบุคคล,3,0,0
อ่อนนุช,สุขุมวิท,3,0,9
อ่อนนุช,สุขุมวิท 48/3,0,0,3
อ่อนนุช,สุขุมวิท 77,0,0,9
อ่อนนุช,ส่วนบุคคล,0,0,6
อ่อนนุช - กิ่งแก้ว,กิ่งแก้ว,0,3,3
อ่อนนุช - กิ่งแก้ว,อ่อนนุช,0,3,3
อ่อนนุช - อ่อนนุช10 - อ่อนนุช 17,อ่อนนุช,0,3,0
อ่อนนุช - อ่อนนุช10 - อ่อนนุช 17,อ่อนนุช 10,0,3,0
อ่อนนุช - อ่อนนุช10 - อ่อนนุช 17,อ่อนนุช 17,0,3,0
อ่อนนุช 17,ซอยอ่อนนุช 10,3,0,0
อ่อนนุช 17,ซอยอ่อนนุช 17,3,0,0
อ่อนนุช 17,อ่อนนุช,3,0,0
อ่อนนุช 17 แยก 18,อ่อนนุช 17,0,0,3
อ่อนนุช 37/1,อ่อนนุช,0,0,3
อ่อนนุช 44,อ่อนนุช,0,0,3
อ่อนนุช 44,อ่อนนุช 33,0,0,3
อ่อนนุช 44,อ่อนนุช 44,0,0,3
อ่อนนุช 46,อ่อนนุช,0,0,3
อ่อนนุช 46,อ่อนนุช 46,0,0,3
อ่อนนุช 59/1,อ่อนนุช,0,0,3
อ่อนนุช 65,อ่อนนุช,0,0,3
อ่อนนุช 65,อ่อนนุช 65,0,0,3
อ่อนนุช 70 /1,ซอยอ่อนนุช 70/1,3,0,0
อ่อนนุช 70 /1,อ่อนนุช,3,0,0
อ่อนนุช 86,ซอยอ่อนนุช 86,3,0,0
อ่อนนุช 86,อ่อนนุช,3,0,0
อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,3,0,0
อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,3,0,0
เกตุนุช,ซ.ลาดพร้าว 64,3,0,0
เกตุนุช,ซอยลาดพร้าว 64,3,0,0
เกตุนุช,ลาดพร้าว,6,0,6
เกตุนุช,ลาดพร้าว 64,0,0,6
เกษตร,งามวงศ์วาน,3,3,6
เกษตร,ประเสริฐมนูกิจ,0,3,6
เกษตร,พหลโยธิน,3,3,6
เกษตร,เกษตรนวมินทร์,3,0,0
เกษมราษฎร์,ซ.อารีย์,3,0,0
เกษมราษฎร์,ซอยอารีย์,3,3,0
เกษมราษฎร์,พระรามที่ 4,6,3,12
เกษมราษฎร์,อารีย์,0,0,3
เกษมราษฎร์,เกษมราษฎร์,6,3,12
เกษะโกมล,พระรามที่ 5,6,3,6
เกษะโกมล,อำนวยสงคราม,6,3,6
เกษะโกมล,เศรษฐศิริ,6,3,6
เกียกกาย,ทหาร,3,6,6
เกียกกาย,ประชาราษฎร์สาย 1,3,6,6
เกียกกาย,สามเสน,3,6,6
เข้าออกกำนันแม้น,เอกชัย 36,0,0,2
เข้าออกกำนันแม้น,เอกชัย 36 (กำนันแม้น),0,0,1
เคหะร่มเกล่า - ซ.เคดหะร่มเกล้า 6,ซอยเคหะร่มเกล้า 6 แยก 6,3,0,0
เคหะร่มเกล่า - ซ.เคดหะร่มเกล้า 6,เคหะร่มเกล้า,3,0,0
เจริญกรุง,เจริญกรุง,0,0,6
เจริญกรุง -สุรวงศ์,สุรวงศ์,3,0,0
เจริญกรุง -สุรวงศ์,เจริญกรุง,3,0,0
เจริญกรุง 57,เจริญกรุง,3,0,0
เจริญกรุง 57,เจริญกรุง 57,3,0,0
เจริญกรุง 95,เจริญกรุง,0,0,3
เจริญนคร 28,เจริญนคร,0,0,3
เจริญนคร 28,เจริญนคร 28,0,0,3
เจริญนคร 46,เจริญนคร,0,3,0
เจริญนครเหนือ,กรุงธนบุรี,6,3,0
เจริญนครเหนือ,เจริญนคร,3,3,0
เจริญนครเหนือ,เจริญนครเหนือ,3,0,0
เจริญนครใต้,กรุงธนบุรี,6,3,3
เจริญนครใต้,เจริญนคร,6,3,3
เจริญผล,บรรทัดทอง,3,6,3
เจริญผล,พระรามที่ 1,3,6,3
เจริญพัฒนา -สุเหร่าคลองหนึ่งที่15,สุเหร่าคลองหนึ่ง,3,0,0
เจริญพัฒนา -สุเหร่าคลองหนึ่งที่15,สุเหร่าคลองหนึ่งที่15,3,0,0
เจริญพัฒนา -สุเหร่าคลองหนึ่งที่15,เจริญพัฒนา,3,0,0
เจริญรัก,เจริญนคร,0,3,3
เจริญรัก,เจริญรัก,0,3,3
เจริญราษฎร์,พระรามที่ 3,6,0,12
เจริญราษฎร์,พระรามที่3,0,3,0
เจริญราษฎร์,เจริญราษฎร์,6,3,12
เจริญใจ,เอกมัย,0,0,9
เจริญใจ,เอกมัย 12,0,0,9
เจริญใจ,เอกมัย 5,0,0,9
เจ้าคุณทหาร - คุ้มเกล้า,คุ้มเกล้า,3,3,0
เจ้าคุณทหาร - คุ้มเกล้า,ม บ คุมเกลา,3,0,0
เจ้าคุณทหาร - คุ้มเกล้า,เจ้าคุณทหาร,6,0,0
เจ้าคุณทหาร - คุ้มเกล้า,เจ้าคุณทหารลาดกระบัง,0,3,0
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,3,3,6
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,3,3,6
เจ้าคุณหทาร - ฉลองกรุง,ฉลองกรุง,0,0,3
เจ้าคุณหทาร - ฉลองกรุง,เจ้าคุณทหาร,0,0,3
เฉลิมกรุง,ตรีทอง,0,3,0
เฉลิมกรุง,ตรีเพขร,0,0,3
เฉลิมกรุง,ตรีเพชร,3,3,6
เฉลิมกรุง,ตีทอง,0,0,9
เฉลิมกรุง,ตุทอง,3,0,0
เฉลิมกรุง,เจริญกรุง,3,3,9
เฉลิมบุรี,ทรงสวัสดิ์,0,3,3
เฉลิมบุรี,เยาวราช,0,3,3
เฉลิมพระเกรียรติ ร.9 ซ.67,เฉลิมพระเกรียรติ ร.9,0,0,3
เฉลิมพระเกรียรติ ร.9 ซ.67,เฉลิมพระเกรียรติ ร.9 ซ.67,0,0,3
เฉลิมพระเกียรติ ร.9 ซ.62 แยก 2,ฉลิมพระเกียรติ ร.9 ซ.62 แยก,3,0,0
เฉลิมพระเกียรติ ร.9 ซ.62 แยก 2,เฉลิมพระเกียรติ ร.9 ซ.62,3,0,0
เฉลิมพระเกียรติ ร.9 ซ.65,เฉลิมพระเกียรติ ร.9,3,0,0
เฉลิมพระเกียรติ ร.9 ซอย 43,เฉลิมพระเกียรติ,3,0,0
เฉลิมพระเกียรติร 9ซอย 23,เฉลิมพระเกียรติ ร.9,3,0,0
เฉลิมเผ่า,พระรามทิ่ 1,0,0,3
เฉลิมเผ่า,พระรามที่ 1,6,3,3
เฉลิมเผ่า,อังรีดูนังต์,6,3,6
เฉลิมไทย,ราชดำเนิน,0,3,0
เชิดวุฒากาศ -กำแพงเพชร 6,กำแพงเพชร 6,0,0,3
เชิดวุฒากาศ -กำแพงเพชร 6,เชิดวุฒากาศ,0,0,3
เชิดวุฒากาศ -กำแพงเพชร 6,เชิดวุฒากาศ - กำแพงเพชร 6,0,0,3
เชื่อมสัมพันธ์ - บุรีภิรมย์,บุรีภิรมย์,0,0,6
เชื่อมสัมพันธ์ - บุรีภิรมย์,เชื่อมสัมพันธ์,0,0,6
เชื่อมสัมพันธ์ - ลำไทร,ลำไทร,0,0,3
เชื่อมสัมพันธ์ - ลำไทร,เชื่อมสัมพันธ์,0,0,3
เชื่อมสัมพันธ์ - สกุลดี,สกุลดี,0,3,6
เชื่อมสัมพันธ์ - สกุลดี,เชื่อมสัมพันธ์,0,3,6
เชื่อมสัมพันธ์ - เลียบวารี,สังฆสันติสุข,0,3,0
เชื่อมสัมพันธ์ - เลียบวารี,เชื่อมสัมพันธ์,0,3,0
เชื่อมสัมพันธ์ - เลียบวารี,เลียบวารี,0,3,0
เดชะตุงคะ - นาวงประชาพัฒนา,นาวงประชาพัฒนา,0,3,0
เดชะตุงคะ - นาวงประชาพัฒนา,เดชะตุงคะ,0,3,0
เดอะมอลล์บางแค,กาญจนาภิเษก,0,0,3
เดอะมอลล์บางแค,เพชรเกษม,0,0,3
เดอะมอลล์บางแค,เพชรเกษม 47/2,0,0,3
เดโช,สีลม,3,6,3
เดโช,เดโช,3,6,3
เตาปูน,กรุงเทพ-นนทบุรี,0,3,0
เตาปูน,ซอยนำชัย,0,0,3
เตาปูน,ซอยน้ำชัย,0,6,0
เตาปูน,ประชาราษฎร์,6,3,6
เตาปูน,ประชาราษฎร์สาย 2,6,6,6
เทคนิคกรุงเทพ,นราธิวาสราชนครินทร์ 17,0,0,3
เทคนิคกรุงเทพ,นราธิวาสฯ17,0,0,3
เทคนิคกรุงเทพ,นางลิ้นจี่,0,0,6
เทคนิคกรุงเทพ,สวนพลู,0,0,6
เทคนิคกรุงเทพ,โรงถ่าน,0,0,6
เทพรักษ์ - สุขาภิบาล 5,สุขาภิบาล 5,0,0,3
เทพรักษ์ - สุขาภิบาล 5,เทพรักษ์,0,0,3
เทวกรรม,กรุงเกษม,6,3,3
เทวกรรม,นครสวรรค์,6,3,3
เทศบาลสงเคราะห์- เทศบาลรังรักษใ์ต้,เทศบาลรังรักษ์เหนือ,0,3,0
เทศบาลสงเคราะห์- เทศบาลรังรักษใ์ต้,เทศบาลสงเคราะห์,0,3,0
เทศบาลสงเคราะห์- เทศบาลรังรักษ์ใต้,เทศบาลรังรักษ์ใต้,0,3,0
เทอดดำริ,ประดิพัทธ์,3,3,6
เทอดดำริ,เทอดดำริ,3,3,6
เทอดไท 33,เทอดไท,0,0,4
เทอดไท 33,เทอดไท 33,0,0,3
เทอดไท 33 (24 เม.ย.69),เทอดไท,0,0,2
เทอดไท 33 (24 เม.ย.69),เทอดไท 33,0,0,3
เทิดราชัน - เชิดวุฒากาศ,เชิดวุฒากาศ-กำแพงเพชร 6,0,0,3
เทิดราชัน - เชิดวุฒากาศ,เทิดราชัน,0,0,3
เทียนทะเล 7,ซอยท่าข้าม 23,0,3,0
เทียนทะเล 7,เทียนทะเล 7,0,3,0
เทียมร่วมมิตร,กาญจนาภิเษก,0,0,3
เทียมร่วมมิตร,รัชดาภิเษก,6,3,3
เทียมร่วมมิตร,เดอะมอลล์บางแค,0,0,1
เทียมร่วมมิตร,เทียมร่วมมิตร,6,3,6
เทียมร่วมมิตร,เพชรเกษม 47/2,0,0,2
เทเวศร์,กรุงเกษม,3,3,6
เทเวศร์,สามเสน,3,3,6
เพชรบุรี - ชิดลม,เพชรบุรี,0,3,6
เพชรบุรี - ทองหล่อ,ซอยทองหล่อ,0,3,0
เพชรบุรี - ทองหล่อ,ทองหล่อ,0,0,6
เพชรบุรี - ทองหล่อ,เพชรบุรี,0,3,6
เพชรบุรี - พร้อมพงษ์,ซอยสุขุมวิท 39,0,3,0
เพชรบุรี - พร้อมพงษ์,สุขุมวิท 39,0,3,0
เพชรบุรี - พร้อมพงษ์,เพชรบุรี,0,6,0
เพชรบุรี 38,เพชรบุรี,0,3,0
เพชรบุรี- ชิดลม,เพชรบุรี,6,0,0
เพชรบุรี- ทองหล่อ,ทองหล่อ,3,0,0
เพชรบุรี- ทองหล่อ,เพชรบุรี,3,0,0
เพชรบุรี- พร้อมพงษ์,ซอยสุขุมวิท 39,3,0,0
เพชรบุรี- พร้อมพงษ์,เพชรบุรี,3,0,0
เพชรบุรี- เพชรอุทัย,เพชรบุรี,3,0,0
เพชรบุรี- เพชรอุทัย,เพชรอุทัย,3,0,0
เพชรพระราม,บรรทัดทอง,3,3,6
เพชรพระราม,เพชรบุรี,3,3,6
เพชรอุทัย - ทางด่วนขั้นที่ 2,ขึ้นทางด่วนขั้นที่ 2,0,0,3
เพชรอุทัย - ทางด่วนขั้นที่ 2,พระราชดำริ,0,0,3
เพชรอุทัย - ทางด่วนขั้นที่ 2,เพชรอุทัย,0,0,3
เพชรอุทัย -ทางด่วนขั้นที่2,ทางด่วนขันที 2,3,0,0
เพชรอุทัย -ทางด่วนขั้นที่2,พระราชดำริ,3,0,0
เพชรอุทัย -ทางด่วนขั้นที่2,เพชรอุทัย,3,0,0
เพชรเกษม,เพชรเกษม,0,0,3
เพชรเกษม,เลียบใต้ทางด่วน,0,0,2
เพชรเกษม,ใต้ด่วนดินแดง,0,0,1
เพชรเกษม - พุทธมณฑลสาย 1,พุทธมณฑลสาย 1,0,3,6
เพชรเกษม - พุทธมณฑลสาย 1,เพชรเกษม,0,3,6
เพชรเกษม - ราชพฤกษ์,ราชพฤกษ์,3,3,3
เพชรเกษม - ราชพฤกษ์,เพชรเกษม,3,3,3
เพชรเกษม - เพชรเกษม 4,เพชรเกษม,3,0,3
เพชรเกษม - เพชรเกษม 4,เพชรเกษม 4,0,0,3
เพชรเกษม - เพชรเกษม 86,กาญจนาภิเษก,0,0,3
เพชรเกษม - เพชรเกษม 86,ซอยเพชรเกษม 86,0,0,3
เพชรเกษม - เพชรเกษม 86,ถนนกาญจนาภิเษก,0,0,3
เพชรเกษม - เพชรเกษม 86,ถนนเพชรเกษม,0,0,3
เพชรเกษม - เพชรเกษม 86,เพชรเกษม,0,0,3
เพชรเกษม - เพชรเกษม 86,เพชรเกษม 86,0,0,3
เพชรเกษม - เลียบคลองทวีวัฒนา,เพชรเกษม,0,0,3
เพชรเกษม - เลียบคลองทวีวัฒนา,เลียบคลองทวีวัฒนา,0,0,3
เพชรเกษม -พุทธมเณฑลสาย 1,พุทธมณฑลสาย 1,3,0,0
เพชรเกษม -พุทธมเณฑลสาย 1,เพชเกษม,3,0,0
เพชรเกษม 116,เพชรเกษม,0,0,3
เพชรเกษม 116,เพชรเกษม 116,0,0,3
เพชรเกษม 116,เพชรเกษม 84/1,0,0,3
เพชรเกษม 20,ซอยเพชรเกษม 20,3,0,0
เพชรเกษม 20,เพชรเกษม,3,0,0
เพชรเกษม 45/1,เพชรเกษม,0,0,3
เพชรเกษม 45/1,เพชรเกษม 45/1,0,0,3
เพชรเกษม 69,ขอยเพชรเกษม 69,3,0,0
เพชรเกษม 69,ซอยเพชรเกษม 102/4,3,6,0
เพชรเกษม 69,ซอยเพชรเกษม 69,0,6,0
เพชรเกษม 69,เพขรเกษม,0,0,3
เพชรเกษม 69,เพชรเกษม,3,6,9
เพชรเกษม 69,เพชรเกษม 102/4,0,0,12
เพชรเกษม 69,เพชรเกษม 69,0,0,12
เพชรเกษม 69 - อินทราปัจ 13,อินทราปัจ 13,0,0,3
เพชรเกษม 69 - อินทราปัจ 13,เพชรเกษม 69,0,0,3
เพชรเกษม 69 - อินทราปัจ 13,เลียบคลองภาษีเจริญฝั่งเหนือ,0,0,3
เพชรเกษม 81,ขอยเพชรเกษม 81,3,0,0
เพชรเกษม 81,เพชรเกษม,3,3,9
เพชรเกษม 81,เพชรเกษม 81,0,3,9
เพลินจิต,วิทยุ,6,3,9
เพลินจิต,เพลินจิต,6,3,9
เพิ่มสิน,ซอยเพิ่มสิน 47,0,3,0
เพิ่มสิน,เพิ่มสิน,0,3,0
เฟื่องนคร - พระยาศรี,เฟื่องนคร,0,3,0
เฟื่องนคร - ราชบพิธ,ราชบพิธ,0,3,0
เฟื่องนคร - ราชบพิธ,เฟื่องนคร,0,3,0
เมอรี่คิงส์,ถนนจักรเพชร,0,0,3
เมอรี่คิงส์,ถนนเยาวราช,0,0,3
เมอร์รี่คิงส์,จักรเพชร,0,3,0
เมอร์รี่คิงส์,เยาวราช,0,3,0
เมืองมีน,รามอินทรา,0,3,3
เมืองมีน,สีหบุรานุกิจ,0,3,3
เมืองมีน,สุวินทวงศ์,0,3,3
เมืองมีน,เสรีไทย,0,3,3
เยาวราช - ผดุงด้าว,ผดุงด้าว,0,3,0
เยาวราช - ผดุงด้าว,เยาวราช,0,3,0
เยาวราช - มหาจักร,มหาจักร,0,3,0
เยาวราช - มหาจักร,เยาวราช,0,3,0
เยาวราช - มังกร,มังกร,0,3,0
เยาวราช - มังกร,เยาวราช,0,3,0
เยาวราช - อิสรานุภาพ,อิสรานุภาพ,0,3,0
เยาวราช - อิสรานุภาพ,เยาวราช,0,3,0
เยาวราช - แปลงนาม,เยาวราช,0,3,0
เย็นอากาศ,จันทน์,0,0,6
เย็นอากาศ,นางลิ้นจี่,0,0,6
เย็นอากาศ,เย็นอากาศ,0,0,6
เย็นอากาศ - ศรีบำเพ็ญ,ศรีบำเพ็ญ,0,0,3
เย็นอากาศ - ศรีบำเพ็ญ,เย็นอากาศ,0,0,3
เรือนจำ,มหาไชย,0,3,0
เรือนจำ,หลวง,0,3,0
เลียบคลองประปา - ซ.ย่านิ่มพัฒนา,ย่านิ่มพัฒนา,0,0,3
เลียบคลองประปา - ซ.ย่านิ่มพัฒนา,เลียบคลองประปา,0,0,3
เลียบคลองประปา - ซ.หมู่บ้านสวนพงษ์เพชร 7,หมู่บ้านสวนพงษ์เพชร 7,0,0,3
เลียบคลองประปา - ซ.หมู่บ้านสวนพงษ์เพชร 7,เลียบคลองประปา,0,0,3
เลียบคลองประปาฝั่งตะวันออก,เลียบคลองประปาฝั่งตะวันออก,0,0,3
เลียบคลองประปาฝั่งตะวันออก,แจ้งวัฒนะ,0,0,3
เลียบคลองประปาฝั่งตะวันออก - ซ.ส่วนบุคคล (หลังโลตัส),เลียบคลองประปาฝั่งตะวันออก,0,0,3
เลียบคลองภาษีเจริญฝั่งเหนือ - เพชรเกษม 81,เพชรเกษม 81,0,0,6
เลียบคลองภาษีเจริญฝั่งเหนือ - เพชรเกษม 81,เลียบคลองภาษีเจริญฝั่งเหนือ,0,0,6
เลียบคลองภาษีเจริญฝั่งเหนือ 9,เลียบคลองภาษีเจริญฝั่งเหนือ,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้ - เพชรเกษม 69,สวนจำปี,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้ - เพชรเกษม 69,เพชรเกษม 69,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้ - เพชรเกษม 69,เลียบคลองภาษีเจริญฝั่งใต้,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้ 6,เลียบคลองภาษีเจริญฝั่งใต้,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้ 6,เลียบคลองภาษีเจริญฝั่งใต้ 6,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้- เพชรเกษม 69,สวนจำปี,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้- เพชรเกษม 69,เพชรเกษม 69,0,0,3
เลียบคลองภาษีเจริญฝั่งใต้- เพชรเกษม 69,เลียบคลองภาษีเจริญฝั่งใต้,0,0,3
เลียบด่วนกาญจนาภิเษก - ใต้ทางด่วน (จุดที่ 1),เลียบด่วนกาญจนาภิเษก,0,0,3
เลียบด่วนกาญจนาภิเษก - ใต้ทางด่วน (จุดที่ 1),ใต้ทางด่วน,0,0,3
เลียบด่วนกาญจนาภิเษก - ใต้ทางด่วน (จุดที่2),เลียบด่วนกาญจนาภิเษก,0,0,3
เลียบด่วนกาญจนาภิเษก - ใต้ทางด่วน (จุดที่2),ใต้ทางด่วน,0,0,3
เลียบทางรถไฟสายใต้ - ฉิมพลี,ฉิมพลี,0,0,3
เลียบทางรถไฟสายใต้ - ฉิมพลี,เลียบทางรถไฟสายใต้,0,0,3
