intersection_key,road_key,time_key,ก่อนโควิด,โควิด,หลังโควิด
สามยอด,มหาไชย,16:00-19:00,1,2,1
สามยอด,เจริญกรุง,07:00-09:00,1,2,2
สามยอด,เจริญกรุง,09:00-16:00,1,2,1
สามยอด,เจริญกรุง,16:00-19:00,1,2,1
สามเสน,นครไชยศรี,07:00-09:00,2,2,1
สามเสน,สวรรคโลก,07:00-09:00,2,2,1
สามเสน,เทอดดำริ,07:00-09:00,2,2,1
สามเหลี่ยมดินแดง,ดินแดง,07:00-09:00,1,1,2
สามเหลี่ยมดินแดง,ดินแดง,09:00-16:00,1,1,1
สามเหลี่ยมดินแดง,ดินแดง,16:00-19:00,1,1,1
สามเหลี่ยมดินแดง,ราชปรารภ,07:00-09:00,1,1,2
สามเหลี่ยมดินแดง,ราชปรารภ,09:00-16:00,1,1,1
สามเหลี่ยมดินแดง,ราชปรารภ,16:00-19:00,1,1,1
สามเหลี่ยมดินแดง,ราชวิถี,07:00-09:00,1,1,2
สามเหลี่ยมดินแดง,ราชวิถี,09:00-16:00,1,1,1
สามเหลี่ยมดินแดง,ราชวิถี,16:00-19:00,1,1,1
สามแยกบางกะปิ,ลาดพร้าว,07:00-09:00,1,1,3
สามแยกบางกะปิ,ศรีนครินทร์,07:00-09:00,1,1,3
สีลม - นราธิวาส,นราธิวาสราชนครินทร์,07:00-09:00,1,1,1
สีลม - นราธิวาส,สีลม,07:00-09:00,1,1,2
สี่กั๊กเสาชิงช้า,ตะนาว,07:00-09:00,1,1,2
สี่กั๊กเสาชิงช้า,ตะนาว,09:00-16:00,1,1,1
สี่กั๊กเสาชิงช้า,ตะนาว,16:00-19:00,1,1,1
สี่กั๊กเสาชิงช้า,บำรุงเมือง,07:00-09:00,1,1,2
สี่กั๊กเสาชิงช้า,บำรุงเมือง,09:00-16:00,1,1,1
สี่กั๊กเสาชิงช้า,เฟื่องนคร,07:00-09:00,1,1,2
สี่กั๊กเสาชิงช้า,เฟื่องนคร,09:00-16:00,1,1,1
สี่กั๊กเสาชิงช้า,เฟื่องนคร,16:00-19:00,1,1,1
สุทธิสาร,รัชดาภิเษก,07:00-09:00,2,2,1
สุทธิสาร,รัชดาภิเษก,09:00-16:00,2,2,1
สุทธิสาร,รัชดาภิเษก,16:00-19:00,2,2,1
สุทธิสาร,สุทธิสารวินิจฉัย,07:00-09:00,2,1,1
สุทธิสาร,สุทธิสารวินิจฉัย,09:00-16:00,2,1,1
สุทธิสาร,สุทธิสารวินิจฉัย,16:00-19:00,2,1,1
สุวินทวงศ์ - ราษฎร์อุทิศ,ราษฎร์อุทิศ,07:00-09:00,1,1,1
สุวินทวงศ์ - ราษฎร์อุทิศ,สุวินทวงศ์,07:00-09:00,1,1,1
สุโขทัย,สุโขทัย,07:00-09:00,2,1,3
สุโขทัย,สุโขทัย,09:00-16:00,2,1,2
สุโขทัย,สุโขทัย,16:00-19:00,2,1,2
หทัยราษฎร์ - เลียบคลองสอง,หทัยราษฎร์,07:00-09:00,1,1,2
หทัยราษฎร์ - เลียบคลองสอง,หทัยราษฎร์,09:00-16:00,1,2,1
หทัยราษฎร์ - เลียบคลองสอง,หทัยราษฎร์,16:00-19:00,1,1,1
หทัยราษฎร์ - เลียบคลองสอง,เลียบคลองสอง,07:00-09:00,1,2,2
หทัยราษฎร์ - เลียบคลองสอง,เลียบคลองสอง,09:00-16:00,1,2,1
หทัยราษฎร์ - เลียบคลองสอง,เลียบคลองสอง,16:00-19:00,1,2,1
หมอมี,พระรามที่ 4,07:00-09:00,2,1,2
หมอมี,เจริญกรุง,07:00-09:00,2,1,2
หมอเหล็ง,จตุรทิศ,07:00-09:00,1,1,4
หมอเหล็ง,ราชปรารภ,07:00-09:00,1,1,4
หมอเหล็ง,ศรีอยุธยา,07:00-09:00,1,1,4
หมู่บ้านสหกรณ์,ทางเข้าหมู่บ้านสหกรณ์,07:00-09:00,1,1,1
หมู่บ้านสหกรณ์,เสรีไทย,07:00-09:00,1,1,2
หมู่บ้านเศรษฐกิจ,เพชรเกษม,07:00-09:00,2,1,3
หมู่บ้านเศรษฐกิจ,เพชรเกษม,09:00-16:00,2,1,1
หมู่บ้านเศรษฐกิจ,เพชรเกษม,16:00-19:00,2,1,1
หลักสี่,กำแพงเพชร 6,07:00-09:00,2,2,3
หลักสี่,แจ้งวัฒนะ,07:00-09:00,2,2,3
หลังสวน,สารสิน,07:00-09:00,2,1,3
หลังสวน,หลังสวน,07:00-09:00,2,1,3
หลานหลวง,จักรพรรดิพงษ์,09:00-16:00,1,1,1
หลานหลวง,หลานหลวง,09:00-16:00,1,1,1
หัวลำโพง,พระรามที่ 4,07:00-09:00,2,1,2
หัวลำโพง,มหาพฤฒาราม,07:00-09:00,1,1,2
ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,07:00-09:00,2,1,5
ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,09:00-16:00,2,1,1
ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,16:00-19:00,2,1,1
ห้วยขวาง,ประชาสงเคราะห์,07:00-09:00,2,2,4
ห้วยขวาง,ประชาสงเคราะห์,09:00-16:00,2,2,1
ห้วยขวาง,ประชาสงเคราะห์,16:00-19:00,2,2,1
ห้วยขวาง,รัชดาภิเษก,07:00-09:00,2,2,5
ห้วยขวาง,รัชดาภิเษก,09:00-16:00,2,2,1
ห้วยขวาง,รัชดาภิเษก,16:00-19:00,2,2,1
อ.ส.ม.ท.,พระราม 9,07:00-09:00,2,1,2
อ.ส.ม.ท.,เพชรอุทัย,07:00-09:00,2,1,2
อนามัย,พลับพลาไชย,07:00-09:00,1,1,1
อังรีดูนังต์,สุรวงศ์,07:00-09:00,1,1,3
อังรีดูนังต์,สุรวงศ์,09:00-16:00,1,1,1
อังรีดูนังต์,สุรวงศ์,16:00-19:00,1,1,1
อังรีดูนังต์,อังรีดูนังต์,07:00-09:00,1,1,3
อังรีดูนังต์,อังรีดูนังต์,09:00-16:00,1,1,1
อังรีดูนังต์,อังรีดูนังต์,16:00-19:00,1,1,1
อุณากรรณ,อุณากรรณ,07:00-09:00,2,1,1
อุณากรรณ,เจริญกรุง,07:00-09:00,2,1,1
อุดมสุข,สุขุมวิท,07:00-09:00,2,1,2
อุรุพงษ์,พระรามที่ 6,07:00-09:00,1,1,3
อุรุพงษ์,เพชรบุรี,07:00-09:00,1,1,3
อโศกเพชร,อโศก,07:00-09:00,1,1,2
อโศกเพชร,อโศก,09:00-16:00,1,1,1
อโศกเพชร,อโศก,16:00-19:00,1,1,1
อโศกเพชร,เพชรบุรี,07:00-09:00,1,1,2
อโศกเพชร,เพชรบุรี,09:00-16:00,1,1,1
อโศกเพชร,เพชรบุรี,16:00-19:00,1,1,1
เกษตร,งามวงศ์วาน,07:00-09:00,1,1,2
เกษตร,พหลโยธิน,07:00-09:00,1,1,2
เกษมราษฎร์,พระรามที่ 4,07:00-09:00,2,1,4
เกษมราษฎร์,พระรามที่ 4,09:00-16:00,2,1,1
เกษมราษฎร์,พระรามที่ 4,16:00-19:00,2,1,1
เกษมราษฎร์,เกษมราษฎร์,07:00-09:00,1,1,4
เกษมราษฎร์,เกษมราษฎร์,09:00-16:00,2,1,1
เกษมราษฎร์,เกษมราษฎร์,16:00-19:00,1,1,1
เกษะโกมล,พระรามที่ 5,07:00-09:00,2,1,2
เกษะโกมล,พระรามที่ 5,09:00-16:00,2,1,1
เกษะโกมล,พระรามที่ 5,16:00-19:00,2,1,1
เกษะโกมล,อำนวยสงคราม,07:00-09:00,2,1,2
เกษะโกมล,อำนวยสงคราม,09:00-16:00,2,1,1
เกษะโกมล,อำนวยสงคราม,16:00-19:00,2,1,1
เกษะโกมล,เศรษฐศิริ,07:00-09:00,2,1,2
เกษะโกมล,เศรษฐศิริ,09:00-16:00,2,1,1
เกษะโกมล,เศรษฐศิริ,16:00-19:00,2,1,1
เกียกกาย,ทหาร,07:00-09:00,1,2,2
เกียกกาย,ประชาราษฎร์สาย 1,07:00-09:00,1,2,2
เกียกกาย,สามเสน,07:00-09:00,1,2,2
เจริญนครใต้,กรุงธนบุรี,07:00-09:00,2,1,1
เจริญนครใต้,เจริญนคร,07:00-09:00,2,1,1
เจริญผล,บรรทัดทอง,07:00-09:00,1,2,1
เจริญผล,พระรามที่ 1,07:00-09:00,1,2,1
เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,2,1,4
เจริญราษฎร์,เจริญราษฎร์,09:00-16:00,2,1,1
เจริญราษฎร์,เจริญราษฎร์,16:00-19:00,2,1,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,07:00-09:00,1,1,2
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,09:00-16:00,1,1,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,16:00-19:00,1,1,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,07:00-09:00,1,1,2
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,09:00-16:00,1,1,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,16:00-19:00,1,1,1
เฉลิมกรุง,ตรีเพชร,07:00-09:00,1,1,2
เฉลิมกรุง,เจริญกรุง,07:00-09:00,1,1,3
เฉลิมกรุง,เจริญกรุง,09:00-16:00,1,1,1
เฉลิมกรุง,เจริญกรุง,16:00-19:00,1,1,1
เฉลิมเผ่า,พระรามที่ 1,07:00-09:00,1,1,1
เฉลิมเผ่า,อังรีดูนังต์,07:00-09:00,1,1,2
เฉลิมเผ่า,อังรีดูนังต์,09:00-16:00,2,1,1
เฉลิมเผ่า,อังรีดูนังต์,16:00-19:00,1,1,1
เดโช,สีลม,07:00-09:00,1,2,1
เดโช,สีลม,09:00-16:00,1,2,1
เดโช,สีลม,16:00-19:00,1,2,1
เดโช,เดโช,07:00-09:00,1,2,1
เดโช,เดโช,09:00-16:00,1,2,1
เดโช,เดโช,16:00-19:00,1,2,1
เตาปูน,ประชาราษฎร์,07:00-09:00,2,1,2
เตาปูน,ประชาราษฎร์สาย 2,07:00-09:00,2,2,2
เทวกรรม,กรุงเกษม,07:00-09:00,2,1,1
เทวกรรม,นครสวรรค์,07:00-09:00,2,1,1
เทอดดำริ,ประดิพัทธ์,07:00-09:00,1,1,2
เทอดดำริ,ประดิพัทธ์,09:00-16:00,1,1,1
เทอดดำริ,ประดิพัทธ์,16:00-19:00,1,1,1
เทอดดำริ,เทอดดำริ,07:00-09:00,1,1,2
เทอดดำริ,เทอดดำริ,09:00-16:00,1,1,1
เทอดดำริ,เทอดดำริ,16:00-19:00,1,1,1
เทียมร่วมมิตร,รัชดาภิเษก,07:00-09:00,2,1,1
เทียมร่วมมิตร,เทียมร่วมมิตร,07:00-09:00,2,1,2
เทียมร่วมมิตร,เทียมร่วมมิตร,09:00-16:00,2,1,1
เทียมร่วมมิตร,เทียมร่วมมิตร,16:00-19:00,2,1,1
เทเวศร์,กรุงเกษม,07:00-09:00,1,1,2
เทเวศร์,กรุงเกษม,09:00-16:00,1,1,1
เทเวศร์,กรุงเกษม,16:00-19:00,1,1,1
เทเวศร์,สามเสน,07:00-09:00,1,1,2
เทเวศร์,สามเสน,09:00-16:00,1,1,1
เทเวศร์,สามเสน,16:00-19:00,1,1,1
เพชรพระราม,บรรทัดทอง,09:00-16:00,1,1,1
เพชรพระราม,เพชรบุรี,09:00-16:00,1,1,1
เพชรเกษม - ราชพฤกษ์,ราชพฤกษ์,07:00-09:00,1,1,1
เพชรเกษม - ราชพฤกษ์,เพชรเกษม,07:00-09:00,1,1,1
เพชรเกษม 69,เพชรเกษม,07:00-09:00,1,2,3
เพชรเกษม 69,เพชรเกษม,09:00-16:00,1,2,1
เพชรเกษม 69,เพชรเกษม,16:00-19:00,1,2,1
เพชรเกษม 81,เพชรเกษม,09:00-16:00,1,1,1
เพลินจิต,วิทยุ,07:00-09:00,2,1,3
เพลินจิต,เพลินจิต,07:00-09:00,2,1,3
เศรษฐศิริ,เทอดดำริ,07:00-09:00,1,1,1
เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,1,2,1
เสาวณี,ศรีอยุธยา,07:00-09:00,1,1,1
เสาวณี,สวรรคโลก,07:00-09:00,1,1,1
เสือป่า,ราชวงศ์,07:00-09:00,1,1,1
เสือป่า,เจริญกรุง,07:00-09:00,1,1,1
เสือป่า,เสือป่า,07:00-09:00,1,1,2
เสือป่า,เสือป่า,09:00-16:00,1,1,1
เสือป่า,เสือป่า,16:00-19:00,1,1,1
เอส เอ บี,เจริญกรุง,07:00-09:00,1,1,2
แบริ่ง,สุขุมวิท,07:00-09:00,1,1,1
แปลงนาม,พลับพลาไชย,07:00-09:00,2,1,2
แปลงนาม,เจริญกรุง,07:00-09:00,2,1,2
แปลงนาม,แปลงนาม,07:00-09:00,2,1,3
แปลงนาม,แปลงนาม,09:00-16:00,2,1,1
แปลงนาม,แปลงนาม,16:00-19:00,2,1,1
โพธิ์สามต้น,วังเดิม,07:00-09:00,1,2,2
โพธิ์สามต้น,อิสรภาพ,07:00-09:00,1,2,2
โพธิ์แก้ว,ทางเข้าวัดบางเตย,07:00-09:00,2,1,2
โพธิ์แก้ว,ทางเข้าวัดบางเตย,09:00-16:00,2,1,1
โพธิ์แก้ว,ทางเข้าวัดบางเตย,16:00-19:00,2,1,1
โพธิ์แก้ว,นวมินทร์,07:00-09:00,2,1,2
โพธิ์แก้ว,นวมินทร์,09:00-16:00,2,1,1
โพธิ์แก้ว,นวมินทร์,16:00-19:00,2,1,1
โพธิ์แก้ว,โพธิ์แก้ว,07:00-09:00,2,1,2
โพธิ์แก้ว,โพธิ์แก้ว,09:00-16:00,2,1,1
โพธิ์แก้ว,โพธิ์แก้ว,16:00-19:00,2,1,1
โรงพยาบาลกลาง,หลวง,07:00-09:00,2,1,1
โรงพยาบาลกลาง,เสือป่า,07:00-09:00,2,1,1
ใต้ด่วนพระราม 4,ทางด่วน,07:00-09:00,1,1,1
ใต้ด่วนพระราม 4,ทางด่วน,09:00-16:00,1,1,1
ใต้ด่วนพระราม 4,ทางด่วน,16:00-19:00,1,1,1
ใต้ด่วนพระราม 4,พระรามที่ 4,07:00-09:00,1,1,3
ใต้ด่วนพระราม 4,พระรามที่ 4,09:00-16:00,1,1,1
ใต้ด่วนพระราม 4,พระรามที่ 4,16:00-19:00,1,1,1
ใต้ด่วนพระราม 4,เชื้อเพลิง,07:00-09:00,1,1,3
ใต้ด่วนพระราม 4,เชื้อเพลิง,09:00-16:00,1,1,1
ใต้ด่วนพระราม 4,เชื้อเพลิง,16:00-19:00,1,1,1
ไฟฉาย,จรัญสนิทวงศ์,07:00-09:00,1,2,3
ไฟฉาย,จรัญสนิทวงศ์,09:00-16:00,1,2,1
ไฟฉาย,จรัญสนิทวงศ์,16:00-19:00,1,2,1
ไฟฉาย,พรานนก,07:00-09:00,1,2,3
ไฟฉาย,พรานนก,09:00-16:00,1,2,1
ไฟฉาย,พรานนก,16:00-19:00,1,2,1
