intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
ร่วมพัฒนา-ประชาอุทิศ,ประชาอุทิศ,0,0,3
ร่วมพัฒนา-ประชาอุทิศ,ร่วมพัฒนา,0,0,3
ร่วมพัฒนา-อยู่วิทยา-สุวินทวงศ์,ร่วมพัฒนา,0,0,3
ร่วมพัฒนา-อยู่วิทยา-สุวินทวงศ์,สุวินทวงศ์,0,0,3
ร่วมพัฒนา-อยู่วิทยา-สุวินทวงศ์,อยู่วิทยา,0,0,3
ฤทธิยะวรรณาลัย,ช่องทางท่าดินแดง5,0,0,3
ฤทธิยะวรรณาลัย,ทางเข้าออกอากาศโยธิน,0,0,3
ฤทธิยะวรรณาลัย,พหลโยธิน,0,0,3
ลาซาล,ซอยลาซาล(สุขุมวิท105),0,3,0
ลาซาล,ซอยสุขุมวิท105,6,0,0
ลาซาล,สุขุมวิท,6,3,6
ลาซาล,สุขุมวิท105,0,0,6
ลาซาล-ถนนตัดไหม่ลาซาล-แบริ่ง,ตัดใหม่ลาซาล-แบริ่ง,3,0,0
ลาซาล-ถนนตัดไหม่ลาซาล-แบริ่ง,ลาซาล,3,0,0
ลาซาล-แบริ่งลาซาล,ลาซาล,0,0,3
ลาซาล-แบริ่งลาซาล,สุขุมวิท105(ลาซาล),0,0,3
ลาซาล-แบริ่งลาซาล,แบริ่งลาซาล,0,0,6
ลาดกระบัง-ฉลองกรุง,ฉลองกรุง,3,3,3
ลาดกระบัง-ฉลองกรุง,ลาดกระบัง,3,3,3
ลาดกระบัง-ร่มเกล้า,ร่มเกล้า,3,3,0
ลาดกระบัง-ร่มเกล้า,ลาดกระบัง,3,3,0
ลาดกระบัง1ก/7,ลาดกระบัง,0,0,3
ลาดกระบัง54,ซอยลาดกระบัง54,3,0,0
ลาดกระบัง54,ลาดกระบัง,3,0,6
ลาดกระบัง54,ลาดกระบัง54,0,0,6
ลาดบัวขาว,มณีพัฒนา,0,3,0
ลาดบัวขาว,มีนพัฒนา,3,0,3
ลาดบัวขาว,รามคำแหง,3,3,3
ลาดปลาเค้า,รามอินทรา,6,3,9
ลาดปลาเค้า,ลาดปลาเค้า,6,3,9
ลาดพร้าว,พหลโยธิน,0,0,3
ลาดพร้าว,ลาดพร้าว,0,0,3
ลาดพร้าว,วิภาวดีรังสิต,0,0,6
ลาดพร้าว(ขาออก),พหลโยธิน,0,0,3
ลาดพร้าว-ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,0,0,3
ลาดพร้าว-ประดิษฐ์มนูธรรม,ลาดพร้าว,0,0,3
ลาดพร้าว-มหาดไทย,มหาดไทย,0,0,3
ลาดพร้าว-มหาดไทย,ลาดพร้าว,0,0,6
ลาดพร้าว-มหาดไทย,ลาดพร้าว122,0,0,3
ลาดพร้าว-ลาดพร้าว15,ซอยลาดพร้าว15,0,3,0
ลาดพร้าว-ลาดพร้าว15,ลาดพร้าว,0,3,0
ลาดพร้าว101,ซอยลาดพร้าว101,3,3,0
ลาดพร้าว101,ซอยลาดพร้าว128/1,3,3,0
ลาดพร้าว101,ลาดพร้าว,3,3,3
ลาดพร้าว101,ลาดพร้าว101,0,0,3
ลาดพร้าว101,ลาดพร้าว128/1,0,0,3
ลาดพร้าว101/1,ลาดพร้าว,0,0,3
ลาดพร้าว101/1,ลาดพร้าว101/1,0,0,3
ลาดพร้าว112,ลาดพร้าว,0,0,3
ลาดพร้าว112,ลาดพร้าว112,0,0,3
ลาดพร้าว12,ลาดพร้าว,0,0,3
ลาดพร้าว12,ลาดพร้าว12,0,0,3
ลาดพร้าว14,ลาดพร้าว,0,0,3
ลาดพร้าว14,ลาดพร้าว14,0,0,3
ลาดพร้าว35,ลาดพร้าว,0,0,3
ลาดพร้าว35,ลาดพร้าว35,0,0,3
ลาดพร้าว40,ลาดพร้าว,0,0,3
ลาดพร้าว40,ลาดพร้าว40,0,0,3
ลาดพร้าว48,ลาดพร้าว,0,0,3
ลาดพร้าว48,ลาดพร้าว48,0,0,3
ลาดพร้าว6,ลาดพร้าว,0,0,3
ลาดพร้าว6,ลาดพร้าว6,0,0,3
ลาดพร้าว60,ลาดพร้าว,0,0,3
ลาดพร้าว60,ลาดพร้าว60,0,0,3
ลาดพร้าว62,ลาดพร้าว,0,0,3
ลาดพร้าว62,ลาดพร้าว62,0,0,3
ลาดพร้าว71,ลาดพร้าว,0,0,3
ลาดพร้าว71,ลาดพร้าว71,0,0,3
ลาดพร้าว94,ลาดพร้าว,0,0,3
ลาดพร้าว94,ลาดพร้าว94,0,0,3
ลาดพร้าววังหิน-โชคชัย4,ลาดพร้าววังหิน,0,0,3
ลาดพร้าววังหิน-โชคชัย4,ลาดพร้าววังหิน79,0,0,3
ลาดพร้าววังหิน-โชคชัย4,โชคชัย4,0,0,3
ลาสาลี,ศรีนครินทร์,0,3,0
ลำกะโหลก,ปัญญาอินทรา,0,0,6
ลำกะโหลก,พระยาสุเรนทร์,0,0,6
ลำพูนไชย,ลำพูนไชย,0,0,3
ลำพูนไชย,เจริญกรุง,0,0,3
ลำสาลี,รามคาแหง,0,3,0
ลำสาลี,รามคำแหง,3,0,6
ลำสาลี,ศรีนครินทร์,3,0,6
ลำหิน,คู้คลองสิบ,0,0,3
ลำหิน,มิตรไมตรี,0,0,3
ลำหิน,เลียบวารี,0,0,3
วขิระ,สามเสน,0,0,3
วขิระ,สุโขทัย,0,0,3
วงศสว่าง,กรุงเทพนนท์,0,0,3
วงศสว่าง,รัชดาภิเษก,0,0,3
วงศสว่าง,วงศสว่าง,0,0,3
วงศ์สว่าง,กรุงเทพ-นนทบุรี,6,6,0
วงศ์สว่าง,กรุงเทพนนท์,0,0,3
วงศ์สว่าง,รัชดาภิเษก,6,6,3
วงศ์สว่าง,วงศ์สว่าง,6,6,3
วงเวียน22กรกฎา,มิตรพันธ์,0,3,0
วงเวียน22กรกฎา,สันติภาพ,0,3,0
วงเวียน22กรกฎา,ไมตรีจิต,0,3,0
วงเวียนตลาดน้อย,เจริญกรุง,0,0,3
วงเวียนรด.,จักรเพชร,0,3,0
วงเวียนรด.,มหาราช,0,3,0
วงเวียนรด.,ราชินี,0,3,0
วงเวียนรด.,สนามไชย,0,3,0
วงเวียนหลักสี่,พหลโยธิน,3,3,3
วงเวียนหลักสี่,รามอินทรา,3,3,3
วงเวียนหลักสี่,แจ้งวัฒนะ,3,3,3
วงเวียนอนุสาวรีย์หลักสี่,พหลโยธิน,0,0,3
วงเวียนอนุสาวรีย์หลักสี่,รามอินทรา,0,0,3
วงเวียนอนุสาวรีย์หลักสี่,แจ้งวัฒนะ,0,0,3
วงเวียนโอเดียน,ซอยเยาวราช1,0,3,0
วงเวียนโอเดียน,ซอยเยาวราช3,0,3,0
วงเวียนโอเดียน,ตรีมิตร,0,3,0
วงเวียนโอเดียน,มิตรภาพไทยจีน,0,3,0
วงเวียนโอเดียน,เจริญกรุง,0,3,0
วงเวียนโอเดียน,เยาวราช,0,3,0
วงเวียนใหญ่,ถนนลาดหญ้า,0,3,0
วงเวียนใหญ่,ประชาธิปก,3,3,6
วงเวียนใหญ่,ลาดหญ้า,3,0,6
วงเวียนใหญ่,สมเดจ็พระเจ้าตากสิน,0,3,0
วงเวียนใหญ่,สมเด็จพระเจ้าตากสิน,3,0,6
วงเวียนใหญ่,อินทรพิทักษ์,3,3,6
วงเวียนใหญ่(ขาออก),ประชาธิปก,3,0,3
วงเวียนใหญ่(ขาออก),ลาดหญ้า,3,0,3
วงเวียนใหญ่(ขาออก),สมเด็จพระเจ้าตากสิน,3,0,3
วงเวียนใหญ่(ขาออก),อินทรพิทักษ์,3,0,3
วงเวียนใหญ่(ขาเข้า),ประชาธิปก,3,0,3
วงเวียนใหญ่(ขาเข้า),ลาดหญ้า,3,0,3
วงเวียนใหญ่(ขาเข้า),สมเด็จพระเจ้าตากสิน,3,0,3
วงเวียนใหญ่(ขาเข้า),อินทรพิทักษ์,3,0,3
วชิรธรรมสาธิต59,วชิรธรรมสาธิต,0,0,3
วชิระ,สามเสน,6,0,3
วชิระ,สุโขทัย,6,0,0
วดัเบญ,พระรามที่5,0,3,0
วดัเบญ,ศรีอยุธยา,0,3,0
วรจักร,วรจักร,0,3,3
วรจักร,หลวง,0,3,3
วังหิน,ลาดปลาเค้า,0,3,6
วังหิน,ลาดพร้าววังหิน,0,0,3
วังหิน,วัดลาดปลาเค่า,3,0,0
วังหิน,สุขาภิบาล1,3,3,3
วังหิน,เสนานิคม,3,3,3
วังหิน,เสนานิคม1,0,0,3
วังแดง,นครราชสีมา,0,0,3
วังแดง,พิษณุโลก,3,6,6
วังแดง,ราชสีมา,3,6,3
วัชดาภิเษก32-รัชดาภิเษก36,ซอยรัชดาภิเษก32แยก3แยก19,3,0,0
วัชดาภิเษก32-รัชดาภิเษก36,ซอยรัชดาภิเษก36,3,0,0
วัชรพล-รามอินทรา65,รามอินทรา65,3,0,3
วัชรพล-รามอินทรา65,วัชรพล,3,0,0
วัชรพล-รามอินทรา65,วัชรพล(EB),0,0,3
วัชรพล-รามอินทรา65,วัชรพล(SB),0,0,3
วัชรพล-วัดศิริพงษ์,วัชรพล,0,0,3
วัชรพล-วัดศิริพงษ์,วัดศิริพงษ์,0,0,3
วัดดวงแข,จารุเมือง,3,3,3
วัดดวงแข,เจริญนคร,0,0,3
วัดดวงแข,เจริญเมือง,3,3,3
วัดตึก,จักรวรรดิ,0,6,0
วัดตึก,จักรวรรดิ์,3,0,0
วัดตึก,เยาวราช,3,6,0
วัดนาคปรก,รัชมงคลประสาธน์,0,0,3
วัดนาคปรก,เทอดไท,0,0,3
วัดประชา,ชิดลม,0,3,0
วัดประชา,ซอยระนอง1,6,3,0
วัดประชา,ซอยวัดประชา,0,3,0
วัดประชา,ซอยวัดประชาระบือธรรม,3,0,0
วัดประชา,พระรามที่5,6,3,3
วัดประชา,ระนอง1,0,0,3
วัดประชา,วัดประชาระบือธรรม,3,0,3
วัดประชา,เพลินจิต,0,3,0
วัดพระยายัง,พระรามที่6,0,3,0
วัดพลมานีย์,ประชาพัฒนา,0,0,3
วัดพลมานีย์,หลวงแพ่ง,0,0,3
วัดมะกอก,ฉิมพลี,0,0,3
วัดมะกอก,บรมราชชนนี,0,0,3
วัดราชโกษา,ขุมทองลำต้อยติ่ง,0,0,3
วัดราชโกษา,ทางเข้าตลาดเทิดไท,0,0,3
วัดราชโกษา,หลวงแพ่ง,0,0,3
วัดสน,ซอยสุขสวัสดิ35,3,0,0
วัดสน,ซอยสุขสวัสดิ์35,6,3,0
วัดสน,สุขสวัสดิ์,9,3,9
วัดสน,สุขสวัสดิ์35,0,0,9
วัดสมียนนารี,กำแพงเพชร6,3,0,0
วัดสมียนนารี,ประชานิเวศน์,3,0,0
วัดสะพานสูง,พระรามที่6,6,3,3
วัดสะพานสูง,เตชะวณิช,6,3,3
วัดสิงห์,ซอยเอกชัย36,6,0,0
วัดสิงห์,เอกชัย,6,0,9
วัดสิงห์,เอกชัย36,0,0,6
วัดหนองใหญ่,ซอยสายไหม85,3,0,0
วัดหนองใหญ่,สายไหม,3,0,0
วัดหนองใหญ่,สุชาภิบาล5,3,0,0
วัดหนองใหญ่,หทัยราษฎร์,3,0,0
วัดหลักสี่,กำแพงเพชร6,0,3,3
วัดหลักสี่,ทางข้ามทางรถไฟสายเหนือ,0,0,3
วัดหลักสี่,วิภาวดีรังสิต,0,3,0
วัดเทพลีลา,ซอยรามคำแหง39,3,3,0
วัดเทพลีลา,รามคำแหง,3,3,6
วัดเทพลีลา,รามคำแหง39,0,0,6
วัดเบญจฯ,พระรามที่5,0,0,3
วัดเบญจฯ,ศรีอยุธยา,0,0,3
วัดเบญฯ,พระรามที่5,3,0,3
วัดเบญฯ,ศรีอยุธยา,3,0,3
วัดเสมียนนารี,กำแพงเพชร6,0,3,3
วัดเสมียนนารี,เทศบาลสงเคราะห์,0,3,3
วัดไชยฉิมพลี,บางแวก,0,0,3
วัดไชยฉิมพลี,เพชรเกษม48,0,0,3
วิชระ,สามเสน,0,6,0
วิชระ,สุโขทัย,0,6,0
วิชัยยุทธ,ซอยเศรษฐศิริ,0,3,0
วิชัยยุทธ,ทางขึ้นลงทางด่วน,0,3,0
วิชัยยุทธ,พระรามที่6,3,3,0
วิชัยยุทธ,เศรษฐศิริ,3,0,0
วิชัยยุทธ2,ซอยเศรษฐศิริ2,0,3,0
วิชัยยุทธ2,พระรามที่6,0,3,0
วิทยุ,พระรามที่4,6,3,6
วิทยุ,วิทยุ,6,3,6
วิทยุ,สาทร,6,3,6
วิทยุ-เพชร,ซอยเพชรบุรี37-ทางลงทางด่วน,0,3,0
วิทยุ-เพชร,ซอย์เพชรบุรี37,3,0,0
วิทยุ-เพชร,วิทยุ-ทางขึ้นลงทางด่วน,3,3,9
วิทยุ-เพชร,เพชรบุรี,3,3,9
วิทยุ-เพชร,เพชรบุรี37-ทางลงทางด่วน,0,0,9
วิภาวดี-มิตรไมตรี1,มิตรไมตรี1,15,0,0
วิภาวดี-มิตรไมตรี1,วิภาวดีรังสิต,15,0,0
วิภาวดี-มิตรไมตรี2,มิตรไมตรี2,12,0,0
วิภาวดี-มิตรไมตรี2,วิภาวดีรังสิต,12,0,0
วิภาวดีรังสิต32,ซอยวิภาวดี32,3,0,0
วิภาวดีรังสิต32,วิภาวดีรังสิต,3,0,0
วิสุทธิกษัตริย์,ประชาธิปไตย,6,6,6
วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,6,6,6
วุฒากาศ,ซอยมะลิ,3,3,3
วุฒากาศ,วุฒากาศ,3,3,6
วุฒากาศ,เทอดไท,3,3,6
วุฒากาศ,เทอดไท26,0,0,3
ศรีนครินทร์-ลาซาล,ลาซาล,0,0,3
ศรีนครินทร์-ลาซาล,ศรีนครินทร์,0,0,3
ศรีนครินทร์-ศรีนครินทร์38,ศรีนครินทร์,0,0,3
ศรีนครินทร์-ศรีนครินทร์38,ศรีนครินทร์38,0,0,3
ศรีนครินทร์38-อ่อนนุช46,ศรีนครินทร์38,0,0,3
ศรีนครินทร์38-อ่อนนุช46,อ่อนนุช46,0,0,3
ศรีนครินทร์45,ศรีนครินทร์,3,0,0
ศรีนครินทร์55,ซอยศรีนครินทร์55,3,0,0
ศรีนครินทร์55,ศรีนครินทร์,3,0,3
ศรีนครินทร์55,ศรีนครินทร์55,0,0,3
ศรีบูรพา-อาคารสงเคราะห์,ศรีบูรพา,0,0,3
ศรีบูรพา-อาคารสงเคราะห์,อาคารสงเคราะห์,0,0,3
ศรีย่าน,นครไชยศรี,6,3,6
ศรีย่าน,สามเสน,6,3,6
ศรีวรา,ประชาอุทิศ,0,3,3
ศรีวรา,ศรีวรา,0,3,3
ศรีวรา-อินทราภรณ์,ศรีวรา,0,0,3
ศรีวรา-อินทราภรณ์,อินทราภรณ์,0,0,3
ศรีสมาน,ศรีสมาน,3,0,3
ศรีสมาน,สรงประภา,3,0,3
ศรีสมาน,เลียบคลองประปา,3,0,3
ศรีอยุธยา,พระรามที่6,3,6,6
ศรีอยุธยา,ศรีอยุธยา,3,6,6
ศรีอุดม,ศรีนครินทร์,3,0,6
ศรีอุดม,อุดมสุข,3,0,6
ศาลอาญา,รัชดาภิเษก,0,3,0
ศาลาธรรมสพน์48,ศาลาธรรมสพน์,0,0,3
ศาลาธรรมสพน์48,ศาลาธรรมสพน์33,0,0,3
ศาลาธรรมสพน์48,ศาลาธรรมสพน์48,0,0,3
ศาลาธรรมสพย์48,ศาลาธรรมสพน์,3,0,0
ศาลาธรรมสพย์48,ศาลาธรรมสพน์33,3,0,0
ศาลาธรรมสพย์48,ศาลาธรรมสพน์48,3,0,0
ศาลาแดง,พระรามที่4,3,3,6
ศาลาแดง,ราชดำริ,3,3,6
ศาลาแดง,สีลม,3,3,6
ศาลเจ้าพ่อเสือ,ซอยพหลโยธิน48,3,0,0
ศาลเจ้าพ่อเสือ,ซอยรามอินทรา5,3,0,0
ศาลเจ้าพ่อเสือ,ตะนาว,0,0,3
ศาลเจ้าพ่อเสือ,มหรรณพ,0,0,3
ศิครินทร์,ศิครินทร์,3,0,0
ศิครินทร์,สุขุมวิท105,3,0,0
ศิริพงษ์-ลงท่า-หน้าวัง-อุณากรรณ,ลงท่า,0,0,3
ศิริพงษ์-ลงท่า-หน้าวัง-อุณากรรณ,ศิริพงษ์-อุณากรรณ,0,0,3
ศิริพงษ์-ศิริชัย,ศิริชัย,0,3,0
ศิริพงษ์-ศิริพัฒน์,ศิริพงษ์,0,3,0
ศิริพงษ์-ศิริพัฒน์,ศิริพัฒน์,0,3,0
ศิริราช,พรานนก,3,3,3
ศิริราช,วังหลัง,0,0,3
ศิริราช,อรุณอมรินทร์,0,0,6
ศิริราช,อรุณอัมรินทร์,3,3,0
ศิริสุช,ช่างอากาศอุทิศ,0,0,3
ศิริสุช,ประชาอุทิศ,0,0,3
ศุลกากร,สุนทรโกษา,0,0,6
ศุลกากร,อาจณรงค์,0,0,6
ศุลกากร,เกษมราษฎร์,0,0,6
ศูนย์ราชการ,ทางเข้าออกศูนย์ราชการ,0,0,3
ศูนย์ราชการ,แจ้งวัฒนะ,0,0,3
ศูนย์วัฒนธรรม,วัฒนธรรม,6,0,0
ศูนย์วิจัย-เพชรบุรี,ซอยศูนย์วิจัย,0,3,0
ศูนย์วิจัย-เพชรบุรี,ราชดำเนินกลาง,0,8,0
ศูนย์วิจัย-เพชรบุรี,ศูนย์วิจัย,0,0,3
ศูนย์วิจัย-เพชรบุรี,เพชรบุรี,0,5,3
ศูนย์วิจัยเหนือ,ถนนพระราม9,3,0,0
ศูนย์วิจัยเหนือ,พระราม9,0,3,0
ศูนย์วิจัยเหนือ,พระราม9ชอย17,3,0,0
ศูนย์วิจัยเหนือ,พระราม9ซอย17,0,3,0
ศูนย์วิจัยเหนือ,พระราม9ซอย26,3,3,0
สถานีBRTพระราม3,นราธิวาสราชนครินทร์,0,3,0
สถานีรถไฟฟ้ากรุงธนบุรี,กรุงธนบุรี,0,3,0
สถานีรถไฟฟ้าช่องนนทรี,นราธิวาสราชนครินทร์,0,3,0
สถานีรถไฟวงเวียนใหญ่,กรุงธนบุรี,0,3,0
สนามบินสุวรรณภูมิ,ลาดกระบัง,0,0,9
สนามบินสุวรรณภูมิ,สุรรณภูมิ4,0,0,3
สนามบินสุวรรณภูมิ,สุวรรณภูมิ,0,0,3
สนามบินสุวรรณภูมิ,สุวรรณภูมิ4,0,0,3
สนามหลวง2,บางแวก,0,0,3
สนามหลวง2,เข้าออกตลาดธนบุรีสนามหลวง2,0,0,3
สนามหลวง2,เลียบคลองทวีวัฒนา,0,0,3
สภากาชาดไทย,อังรีดูนังต์,3,0,0
สมเด็จเจ้าพระยา,สมเด็จเจ้าพระยา,0,0,3
สรงประภา-ซอยวัดเวฬุวนาราม,วัดเวฬุวนาราม,0,0,3
สรงประภา-ซอยวัดเวฬุวนาราม,สรงประภา,0,0,3
สรงประภา-นาวงค์ประชาพัฒนา,นาวงค์ประชาพัฒนา,3,0,0
สรงประภา-นาวงค์ประชาพัฒนา,สรงประภา,3,0,0
สรงประภา-นาวงศ์ประชาพัฒนา,นาวงศ์ประชาพัฒนา,3,6,0
สรงประภา-นาวงศ์ประชาพัฒนา,สรงประภา,3,6,0
สรงประภา-สรงประภา11/1,สรงประภา,0,0,3
สรงประภา-สรงประภา11/1,สรงประภา11/1,0,0,3
สรงประภา-สรงประภา11/2,สรงประภา,0,0,3
สรงประภา-สรงประภา11/2,สรงประภา11/2,0,0,3
สรงประภา-สรณคมณ์,สรงประภา,0,0,3
สรงประภา-สรณคมณ์,สรณคมณ์,0,0,3
สรงประภา-เชิดวุฒากาศ,สรงประภา,3,3,0
สรงประภา-เชิดวุฒากาศ,เชิดวุฒากาศ,3,3,0
สรรพวุธ,ทางรถไฟสายปากน้ำ,3,0,0
สรรพวุธ,สรรพาวุธ,3,0,0
สรรพาวุธ,ทางรถไฟสายปากน้ำ,0,0,6
สรรพาวุธ,ทางรถไฟสายปากนํ้า,0,6,0
สรรพาวุธ,สรรพาวุธ,0,6,6
สวนผัก-ชัยพฤกษ์,ชัยพฤกษ์,0,0,3
สวนผัก-ชัยพฤกษ์,ชัยพฤกษ์18,0,0,3
สวนผัก-ชัยพฤกษ์,สวนผัก,0,0,3
สวนผัก32,ซอยสวนผัก32,3,0,0
สวนผัก32,ทางเข้าภิรมณ์เพลส,3,0,0
สวนผัก32,สวนผัก,3,0,0
สวนมิกสกวัน,พิษณุโลก,3,0,6
สวนมิกสกวัน,ราชดำเนินนอก,3,0,3
สวนมิกสกวัน,ราชำดำเนิน,0,0,3
สวนมิสกวัน,พิษณุโลก,0,6,0
สวนมิสกวัน,ราชดำเนินนอก,0,6,0
สวนรื่นฤดี,นครราชสีมา,0,0,3
สวนรื่นฤดี,ราชสีมา,3,3,0
สวนรื่นฤดี,สุโขทัย,3,3,3
สวนสน,ซอยรามคำแหง60,0,0,3
สวนสน,พ่วงศิริ,0,0,3
สวนสน,รามคำแหง,0,0,3
สวนสยาม,ซอยเสรีไทย50,0,6,0
สวนสยาม,ทางเข้าสวนสยาม,0,6,3
สวนสยาม,ทางเข้าออกสวนสยาม,0,0,3
สวนสยาม,เสรีไทย,0,6,6
สวนสยาม,เสรีไทย50,0,0,6
สวนหลวง,ศรีนครินทร์,3,0,12
สวนหลวง,อ่อนนุช,3,0,12
สวนแสงธรรม,บางแวก,0,0,3
สวนแสงธรรม,พุทธมณฑลสาย3,0,0,3
สวรรคโลก,สวรรคโลก,6,3,0
สวรรคโลก,สุโขทัย,6,3,0
สวรรคโลก-สุคันธาราม,สวรรคโลก,3,0,6
สวรรคโลก-สุคันธาราม,สุคันธาราม,3,0,6
สวัสดิการ1-เลียบคลองภาษีเจริญฝั่งเหนือ-ซอยเลียบคลองฯ3/1,ซอยเลียบคลองภาษีเจริญฝั่งเหนือ3/1,0,3,0
สวัสดิการ1-เลียบคลองภาษีเจริญฝั่งเหนือ-ซอยเลียบคลองฯ3/1,สวัสดิการ1,0,3,0
สวัสดิการ1-เลียบคลองภาษีเจริญฝั่งเหนือ-ซอยเลียบคลองฯ3/1,เลียบคลองภาษีเจริญฝั่งเหนือ,0,3,0
สะพานกรุงธน,มุ่งหน้าแยกซังฮี้,0,0,3
สะพานกรุงธน,มุ่งหน้าแยกบางพลัด,0,0,3
สะพานกรุงธน,สะพานกรุงธน,3,0,6
สะพานกรุงเทพ,มุ่งหน้าถนนตก,0,0,3
สะพานกรุงเทพ,มุ่งหน้าแยกมไหสวรรย์,0,0,3
สะพานกรุงเทพ,สะพานกรุงเทพ,3,0,6
สะพานขาว,กรุงเกษม,3,6,6
สะพานขาว,หลานหลวง,3,6,6
สะพานข้ามคลอง13,สะพานข้ามคลอง13,0,0,3
สะพานข้ามแยกประชาสงเคราะห์,สะพานข้ามแยกประชาสงเคราะห์,0,0,3
สะพานข้ามแยกพระราม9,สะพานข้ามแยกพระราม9,0,0,3
สะพานข้ามแยกราชเทวี,เพชรบุรี,0,3,0
สะพานข้ามแยกสามเหลี่ยมดินแดง,สะพานข้ามแยกสามเหลี่ยมดินแดง,0,0,3
สะพานควาย,ประดิพัทธ์,3,6,6
สะพานควาย,พหลโยธิน,3,6,6
สะพานควาย,สุทธิสาร,3,6,6
สะพานช้างโรงสี,บำรุงเมือง,3,0,6
สะพานช้างโรงสี,อัษฎางค์,3,0,6
สะพานดำ,กำแพงเพชร,0,3,6
สะพานดำ,กำแพงเพชร5,3,3,3
สะพานดำ,กําแพงเพชร,3,0,0
สะพานดำ,ทางลอดทางรถไฟถนนพระรามที่6,0,0,3
สะพานดำ,พระรามที่6,3,3,6
สะพานดํา,กําแพงเพชร,0,3,0
สะพานดํา,กําแพงเพชร5,0,3,0
สะพานดํา,พระรามที่6,0,3,0
สะพานนริศดำรัส,จักรพรรดิพงษ์,0,3,0
สะพานปฐมบรมราชานุสรณ์(สะพานพระพุทธยอดฟ้า),สะพานสมเด็จพระพุทธยอดฟ้า,3,0,0
สะพานพระปกเกล้า,มุ่งหน้าพาหุรัด,0,0,3
สะพานพระปกเกล้า,มุ่งหน้าแยกบ้านแขก,0,0,3
สะพานพระปกเกล้า,สะพานพระปกเกล้า,3,0,6
สะพานพระพุทธยอดฟ้า,มุ่งหน้าปากคลองตลาด,0,0,3
สะพานพระพุทธยอดฟ้า,มุ่งหน้าแยกบ้านแขก,0,0,3
สะพานพระพุทธยอดฟ้า,สะพานพระพุทธยอดฟ้า,0,0,6
สะพานพระราม3,มุ่งหน้ารัชดา-ราชพฤกษ์,0,0,3
สะพานพระราม3,มุ่งหน้าแยกเจริญราษฎร์,0,0,3
สะพานพระราม3,สะพานพระราม3,3,0,6
สะพานพระราม7,มุ่งหน้าถนนจรัญสนิทวงศ์,0,0,3
สะพานพระราม7,มุ่งหน้าวงศ์สว่าง,0,0,3
สะพานพระราม7,สะพานพระราม7,3,0,6
สะพานพระราม8,พานพระราม8,3,0,0
สะพานพระราม8,มุ่งหน้าแยกบรมราชชนนี,0,0,3
สะพานพระราม8,มุ่งหน้าแยกวิสุทธิ์กษัตริย์,0,0,3
สะพานพระราม8,สะพานพระราม8,0,0,6
สะพานภูมิพล1,มุ่งหน้าถนนพระราม3,0,0,3
สะพานภูมิพล1,มุ่งหน้าถนนสุขสวัสดิ์,0,0,3
สะพานภูมิพล1,สะพานภูมิพล,0,0,3
สะพานภูมิพล1,สะพานภูมิพล1,3,0,3
สะพานมอญ,อัษฎางค์,0,3,3
สะพานมอญ,เจริญกรุง,0,3,3
สะพานลอยหน้าวัดสุวรรณ,เจริญนคร,0,3,0
สะพานวันชาติ,ดินสอ,6,0,3
สะพานวันชาติ,ประชาธิปไตย,6,0,3
สะพานวันชาติ,พระสุเมรุ,6,0,3
สะพานสมเด็จพระปิ่นเกล้า,มุ่งหน้าราชดำเนิน,0,0,3
สะพานสมเด็จพระปิ่นเกล้า,มุ่งหน้าแยกอรุณอัมรินทร์,0,0,3
สะพานสมเด็จพระปิ่นเกล้า,สะพานสมเด็จพระปิ่นเกล้า,0,0,6
สะพานสมเด็จพระปืนเกล้า,สะพานสมเด็จพระปิ่นเกล้า,3,0,0
สะพานสมเด็จพระเจ้าตากสิน,มุ่งหน้าถนนกรุงธนบุรี,0,0,3
สะพานสมเด็จพระเจ้าตากสิน,มุ่งหน้าแยกสุรศักดิ์,0,0,3
สะพานสมเด็จพระเจ้าตากสิน,สะพานสมเด็จพระเจ้าตากสิน,0,0,6
สะพานสมเด็จพระเจ้าตากสินมหาราช,สะพานสาทร,3,0,0
สะพานอ่อน,บรรทัดทอง,6,3,0
สะพานอ่อน,เจริญเมือง,6,3,0
สะพานเหลือง,ซอยพระยาดำรงค์,6,0,0
สะพานเหลือง,ซอยสว่าง1-ทางด่วน-ซอยพระยาดำรง,0,0,3
สะพานเหลือง,บรรทัดทอง,6,3,3
สะพานเหลือง,พระรามที่4,6,3,3
สะพานแดง,ทหาร,6,3,6
สะพานแดง,ประดิพัทธ์,6,3,6
สะพานแดง,พระรามที่5,6,3,6
สะพานแดง,เตชะวณิช,6,3,6
สะพานใหม่,พหลโยธิน,0,0,3
สะพานใหม่,เทพรักษ์,0,0,3
สะแกงาม,บางขุนเทียน,0,0,3
สะแกงาม,สะแกงาม,0,0,3
สะแกงาม12,สะแกงาม,0,0,3
สะแกงาม12,สะแกงาม12,0,0,3
สะแกงาม26,สะแกงาม,0,0,3
สะแกงาม26,สะแกงาม26,0,0,3
สะแกงาม30,สะแกงาม,0,0,3
สะแกงาม30,สะแกงาม30,0,0,3
สะแกงาม7,สะแกงาม,0,0,3
สะแกงาม7,สะแกงาม7,0,0,3
สังคมสงเคราะห์,ซอยสังคมสงเคราะห์เหนือ,3,0,0
สังคมสงเคราะห์,สังคมสงเคราะห์,3,0,0
